"
	How to move on freelancer plus account and difference between agency plus and freelancer plus?
","Aug 5, 2020  07:41:17 AM","
Hello,I am having a freelancer account and i want to try freelancer plus plan but i am not able to move there. When i select my agency profile then it redirects me on Agency plus plan but as i want to be freelancer then why i am not able to use freelancer plus plan? And also let me know difference between freelancer plus and agency plus?How many connects i get in freelancer plus and how many in agency plus?



					
						Solved!
					
					Go to Solution.



"
"
	Applying jobs for agency freelancers
","Aug 4, 2020  09:51:46 PM","
Hi, i have two questions. 1. When i apply a job for my freelancer, do i write as if im speaking on their behalf or do i let the client know the proposal is coming from the busoness manager? E.g. do i use the words: ""im an expert in 1,2,3"" or say ""my freelancwr is an expert in 1,2,3""? 2. When the application is accepted, who does the client interview? Because there are usually negotiations for cost within the interview, and i dont want my freelancer to know how much the client paid
"
"
	Agency contract for services
","Aug 4, 2020  04:59:26 AM","
Hello!Where can i download a contract for services for my agency? Thanks in advance!
"
"
	Not able to open an agency account
","Aug 4, 2020  12:52:47 AM","
I am not able to open an agency by my chosen name. It says data cannot be saved 
"
"
	How does an Agency or a company account work on upwork?
","Oct 16, 2017  10:39:25 AM","
I am very curious about to know an Agency account on upwork! Especially, about the following things: -How does a member of an agency account get paid?- Who is the owner- a single person or every member of the agency account?-Who bid the jobs- a single person (the owner) or every member of the agency account?- Who controls the agency account- every member or a single person?-can a single person create an agency account here?-Which type of account is better to get more clients on upwork- an individual or an agency account?



					
						Solved!
					
					Go to Solution.



"
"
	Issuing invoice as company
","Feb 2, 2020  11:10:35 PM","
Hello!  I recently signed up for Upwork and created an agency account.  Once we finish a project, how can we issue an invoice as a company rather than as a group of individual freelancers? We have a company set up in Germany (GmbH) and would like to be paid as company, not as individuals. Kind regards and thanks in advance for your answers!
"
"
	Switch my contracts to my agency
","Jul 31, 2020  10:16:06 PM","
Hello Upwork, Hope you are doing well and healthy. Can i switch my contracts to my agency? As i am a business manager of my business and i started to open my business bank account for agency. Please let me know. Thanks.
"
"
	Certificate of earning
","Jul 3, 2020  11:31:22 PM","
Hi there,I have a small problem with directing to Local bank account. For tax organizations, I have to give proof of earning from Upwork. I read in the article that, Upwork provides a ""certificate of earning"" but in the reports section there I can't find certificate of earning.How can I resolve this problem?thanks for the answer
"
"
	Re: Agency Taxes
","Jul 24, 2020  11:06:14 AM","
Anna, Were you able to learn anything on this topic?  I'm also pondering whether to startup an agency using a colleague that has returned to India.  My concern is also taxes.
"
"
	Delete Account from agency I was previously affilated with
","Jul 30, 2020  11:46:11 PM","
I was working with some agencies previously and my account was made using my own documents when I was hired by those agencies. I want to start my own career as a freelancer on upwork now.
So, will those profile cause any issues in getting my own profile verified because I will be using the same personal details.
 
Yes, the portfolio's and cover data will be different but the rest will be the same. So, I just wanted to know what the best procedure I should follow.
 
Can those profile be removed or my account be activated alongside the previous upwork account.These are the links for the previous profile
 
**Edited for Community Guidelines**
**Edited for Community Guidelines**
 
or should I send my profile for approval and reply back on the current scenario in case of the profile rejection.So, please help me in finding the best course of action.
 
Thanks
"
"
	Membership and Contact refund
","Jul 30, 2020  04:05:08 AM","
Hi one of my team member bought the Agency Plus membership and bought 80 contacts today. He used my account and used PayPal as payment method. Is it possible we can get refund , as we are still setting up our agency and we will start applying for UpWork jobs in next couple of weeks that is around 14-15 Aug. We have a plan to buy the membership in coming next week but not as this moment , we have not anything from the membership plan. Thanks, Vasu
"
"
	*Edited*
","Jul 29, 2020  05:29:38 PM","
I have been contacted by a group called **Edited for Community Guidelines**. They are setting off my Spidey Sense, anyone ever hear of them ?
"
"
	Adding member to agency
","Jun 9, 2020  08:22:38 PM","
I'm trying to add this user: 
 
**Edited for community guidelines**
 
as a non exclusive agency member and keep getting error:
Invitation has not been sent

**Edited for community guidelines**
- invitation failed.
Invitation has not been sent.

"
"
	Update client fee and billing history in my new agency
","Jul 28, 2020  08:02:00 AM","
I have recently created an agency, and I am bringing some of my freelance clients to the agency (I have been a freelancer in the platform since 2014 -formerly oDesk). I just realized our working history starts from zero (even if the contract is granted to my profile inside the agency) that mean I have to start paying again a 20% fee (this scenario is even worst with the clients I was on the path to reach 10k and drop the fee to 5%).  Any solution to this issue? These are long-term clients (2+ years) and for what I understand we do not have the obligation to keep working inside the platform, and I am considering that option if there is no competitive solution to bring them to the agency profile. Thanks for the help!  
"
"
	Agency's payment method
","Jul 28, 2020  11:42:33 AM","
If I, alongside other colleagues, wanted to create an agency on Upwork, should the Paypal name be identical to the agency name? Or does it need only to match the name of the member that used his own paypal?Thanks



					
						Solved!
					
					Go to Solution.



"
"
	Can I add agency members when I have a job offer already for the Agency?
","Jul 28, 2020  08:27:31 AM","
I am a new Agency owner and I would like to know what will be the efficient way for clients to get freelancers from us. 1. Is it possible that I will start sending proposals and talking to clients without me adding the freelancers yet to my agency? And only I will be talking to the clients and once there is a project, that is the only time I will add the chosen freelancer? I would prefer that all my Agency members will be on the ""Exclusive"" status.  I do not want the freelancers to be stuck on our agency for a long period of time while looking for clients. I still want them to have the freedom to apply on their own in case their is opportunity for them. I just want to add them by the time they have sure clients already. 2. Or is it better that all freelancers I have is already added to my agency so once I send proposals, client will already see my members? What will be the PROS and CONS of this? Thank you
"
"
	Unable to Post a Job Through an Agency Account
","Jul 27, 2020  05:37:45 AM","
Hi, I am currently the business owner of an agency account on Upwork and am unable to post a job through our account.  However, after researching on how to post a job, I tried to create a 'New client account' through settings and was denied access. Kindly raise a ticket ID for the same so I can chat with someone from your team in detail. This is the third time I have had an issue with my Upwork account and have received no response the last time either. Please make sure we get a prompt response this time as we are on an Agency plus plan and we pay your fee monthly. Unfortunately, that service is not reflected in your support team. Kindly do the needful and raise the ticket ID for the same.
"
"
	I can't join an agency via email invitation
","Jul 26, 2020  08:28:11 PM","
I need help. I received an invitation to join a team but every time I click on Accept Invitation, I'm redirected to my Upwork feed and nothing happens. The other person sent me the email again but it's the same, no matter which browser or computer I use for this
"
"
	Freelancer and related company validity
","Jul 26, 2020  08:05:58 AM","
- How to check a company's information and if it is legally registered ?I don't see any legal information on this company's profile while I know them from their official website. I expected to see their website URL, VAT number, contact information.I would also see some validity badges which ensure that the company is valid. I don't want to spend hours to check VAT numbers etc.- Why do I see a personal account in the chat while I hired that person as representative of a company ?During first chat to submit proposals I saw two profiles of the same person for that chat, one ""personal"" and one related to the company on Upwork.The proposal was made using the company related profile, which made sense, but he uses his personal profile for chatting. After talking a moment about that strange behaviour he was able to remove his professional chat profile, while I asked the exact opposite. In the end I feel the validity checking process quite broken on those points. Any help to do it right would be highly appreciated.
"
"
	Adding ex-Hires on your agency account
","Jul 25, 2020  08:55:50 AM","
I am planning to add some of my hires to my freelance agency account. Is this okay with Upwork terms  and will not create any overlays
"
"
	Agency Invitation
","May 20, 2020  06:41:59 PM","
Hello! I received an agency invitation to join a team via email. In my Upwork notification, it also says to accept the invitation via email. When I went to my mailbox and click 'Accept Invitation', it just went to Upwork job feed and I don't see the agency. I've been trying to browse all the tabs (Proposals, My Jobs, etc.) in my profile but I did not find anything. Am I missing anything? Grateful for any help.
"
"
	Adding agency members in bulk
","Jul 24, 2020  02:14:54 PM","
Hi,We have over 1,000 people in our agency. I want to add their profiles, but:Can I have a team adding their profile as opposed to asking all of them to do it one by one?Is there a way to add in bulk our profiles?Thank youJeFF
"
"
	Agency Account suspended
","Jul 24, 2020  10:30:48 AM","
The notifiction i recieved is given below
 
""Your financial account -**Edited for community guidelines**""
I have updated the payment methods. But stil it showing like this. Please help me.
"
"
	Contact old clients
","Jul 24, 2020  06:00:36 AM","
Hi, Hope you have a great week! I am a little bit confused about finding and contacting old clients on the list. Eg. I have a 500 contacts/clients on the list. The message box shows only 11 pages with 20 contacts on each page. So I clicked on to see all and it has displayed me a list of all the clients with pagination. Now I want to contact old client that is on the 20th page but there is not any quick way to message them. I have to click on that client and it will open a new message box in the same tab. Now if I want to message the second client then I have to follow this process again. It's too weird and annoying. Is there any way using that I can easily follow up with all the clients? Best,Prafull
"
"
	How to change agency owner
","Jul 23, 2020  07:18:18 AM","
I need to change agency owner - plz advise how that can be done.Thanks.
"
"
	Unable To Join Agency
","Jul 23, 2020  02:49:43 AM","
Hello,I am having troubles joining upwork agency account. Agency has invited me to join as an exclusive member but whenever i try to click on ""Accept Invitation"", I get redirected to my feeds and nothing happens. Please help me solve this problem. Quick response is appreciated.   Thanks, Sarosh Aamir.
"
"
	I want to join digital marking agency
","Jan 24, 2020  01:40:11 PM","
Hello everyone! I am new on upwork but I have excellent digital marketing skills. My question is that how can I join the agency on Upwork? I also want to grow on upwork. This is my profile link https://www.upwork.com:/o/companies/~01cfb199a435ac554c Please interview me and make me your team member. Thanks



					
						Solved!
					
					Go to Solution.



"
"
	Can I enter  my website URL in description  in my agency profile?
","Jul 23, 2020  01:22:55 AM","
			
				
					
					
						 
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Agency conversion
","Jul 23, 2020  12:43:17 AM","
Hello Upwork TeamCurrently, I am working as an independent freelancer on Upwork. Now I want to expand my business on Upwork and I want to go into the agency.So I want to know that if in the future I have set up my own company or if am a single person in my agency means I am the owner and also I am the Business manager of my agency there are no other members in my agency profile.And if in my company there are  22 employees for example. So if I bid on hourly rate projects and if I have 10 to 15 hourly jobs in my agency profile. So is it possible if anyone of my employee working on hourly rate project so they can log in Upwork in there computer with my same id and password to track time of the hourly project or is there is an issue of multiple logins in my agency profile?I also want to know if my agency works on 10 to 15 projects simultaneously so all my employees can log in to Upwork with the same id and password at the same time please tell me.



					
						Solved!
					
					Go to Solution.



"
"
	Teams logging time
","Jul 19, 2020  02:00:19 PM","
Hi,I'm working out a collaborative environment where my team members can take up a job and do. Where take up means, Suppose I apply for work under my profile, but my team member is free while I'm tied up, or their time zone is favourable.  Can the team member log time and track hours for the hourly job given to me?That cohes to, can I delegate work to team members and they successfully track billed hours if work is not under their name?
"
"
	Agency Profile
","Jul 22, 2020  11:23:16 AM","
Hello Upwork Team,If I convert my independent freelancer profile into agency profile then I have to 240USD Agency fees in one time for a year or is it possible to pay monthly 20USD please tell me.
"
"
	Agency Job Success Rate
","Jul 22, 2020  10:27:21 AM","
Hello Upwork TeamMy current independent freelancer profile Job success rate is 94%. Now I want to convert my profile into the Agency profile. So if I convert my profile into the agency profile then in agency profile I have the same Job success rate which is on my independent freelancer profile or not.



					
						Solved!
					
					Go to Solution.



"
"
	How can I contact upwork support or create a new ticket on upwork?
","Jul 22, 2020  10:27:52 AM","
How can I contact upwork support or create a new ticket on upwork?
"
"
	Edit A Milestone
","Jul 22, 2020  10:01:48 AM","
Hi,  We have a new client who sent us an offer yet the due date of the Milestone is wrong. if we accept the offer, can we edit the milestone due date or the client should do that ?  Thank you Michael & Hope 
"
"
	Conversion into Agency profile
","Jul 22, 2020  08:14:07 AM","
Hello Upwork teamI want to convert my individual freelancer profile into agency profile. At current in my profile there are three jobs are in progress so can I convert my profile into agency. So, I want to know if I convert my profile into agency profile so the jobs that are in progress in my freelancer profile will affected or is there no affect please tell me.



					
						Solved!
					
					Go to Solution.



"
"
	From Agency owner to Solo freelancer
","Jul 22, 2020  02:39:51 AM","
Hi,I used to be an agency owner few years ago, but the agency itself in reality already disbanded for few years. Now i want to use upwork as a solo freelancer, but i couldn't since the finansial transaction for the company has been limited. What should i do? Can i leave the agency as an owner? or should i close the agency? Thank you
"
"
	Agency controls
","Jul 21, 2020  02:38:42 PM","
Hello everyone! I am looking to create an agency account and would like to know the controls at Upwork. Is an exclusive agency freelancer allowed to change their email id without the agency's approval?  Regards, Himal
"
"
	Earnings from Upwork Agency
","Mar 1, 2020  11:08:50 PM","
Hi Everyone, I would just like to ask if a contract assigned to me was placed under agency, will the amount earned from the job be added to the ""Total earned"" on my freelance profile? Upon checking, my individual timesheet shows N/A on the hours that I have worked on the project. Best regards,Patrick



					
						Solved!
					
					Go to Solution.



"
"
	Account Security
","Jul 21, 2020  06:15:05 AM","
I recently logged into my account on my laptop and received a notification stating a login from an unknown device or browser. I'm not sure if this is an error from when I logged in myself on my laptop or someone has accessed my account.
"
"
	CLose Agency Account
","Jul 21, 2020  03:18:30 AM","
Hello!I'd like to close the agency I have opened on upwork. I want to stay as a freelancer and close the agency. I tried doing it through the ""Close my agency"" link but it doesn't work.  Thanks,Mariam
"
"
	Where can I see all of Agency reports ""overview"" as it is shows in Freelancer reports
","Jul 20, 2020  08:46:15 AM","
I would like to see the available amount and the last payment of my agency profile, where I can get this information? (Please see the screen of overview for freelancer, I want to find the same information in agency account)



					
						Solved!
					
					Go to Solution.



"
"
	Agency Ownership Transfer
","Jul 20, 2020  03:50:57 PM","
Hi, Please help. I'd like to transfer the agency ownership rights to another person in my team.  Thanks. 
"
"
	Unable to view profiles on my roster
","Jul 20, 2020  10:49:49 AM","
Hi there - I am having trouble viewing profiles from my agency's roster. When I click the page shows up blank. The profile appears from time to time, but most times it will not. It seems like a glitch and happens to no particular person from my agency so I do not believe it is because of settings. How can you help? Thanks,
"
"
	Refund to client
","Jul 16, 2020  12:36:30 AM","
The money that we have charged to the client has been refunded to him, while his account was suspended. We got no explanations of what happened and just didn't get the money. Ref ID 313880898 What is the situation and how can we get paid? Thank you
"
"
	Agency Service Category
","Jul 20, 2020  06:42:21 AM","
Hi!My agency has just launch a video advertising service on Upwork. The problem- this service fits to neither of the current service categories. The ""sales & marketing"" category (which we lean toward a littel more out of the two) has no video sub-category, and the ""design and creative"" has no marketing sub-category....Any thoughts of how to solve this? My ideal solution would be adding a ""video advertising"" sub-category to Sales and marketing. And world peace. 🙏     
"
"
	Need guidance -I am a freelancer and I also own an agency
","Jul 19, 2020  06:48:58 PM","
Dear Team,I am a free lancer and I also own an agency, Please suggest if it is okay to recharge only agency and this way apply all jobs through agency or I shall recharge my individual account and agency both?Any advise on this will be highly appreciated as I do not want to waste my contacts by recharging both same time do not want to loose if I am missing something by recharging only agency?
"
"
	Connects
","Jul 19, 2020  10:38:16 AM","
Hello. When I pay $20 for a membership plan will I have any connects? Or I should buy them separately?
"
"
	Is it possible for freelance to fake time?
","Jul 16, 2020  06:56:37 PM","
My freelancer is taking forever to do the simplest tasks. I know she's capable and has high-level skills because she's demonstrated that in the beginning, but now that we're past the complex part of the site build I'm getting billed for 3 hours of work with hardly anything to show for it, then another 2 hours the next day and nothing to show for it. 8 hours I paid her in 3 days and I honestly don't see any results other than maybe a previously coded section was dropped on a template. I'm a developer myself but inexperienced in Shopify, so maybe Shopify takes 5 times as long to move an element on a template page, but I don't think so. It's taking so long that now I'm wondering if there is a way they can cheat the system. I checked the pictures and they look legitimate becauase  they are screens of my work.  I'm wondering if she has a 2nd computer that she uses to just run the clock and refresh the screen every so often. Anyone ever hear of that? 
"
"
	I want to know upwork fees structure for fixed proejct monthly
","Jul 16, 2020  12:12:58 AM","
Hi I have a client which is working with me from alst mont as fixed cost based. He is paying me $500 per month. So may I know how many fees upwork will charge for this each month. Like I know first month it would be 20% of $500. Can you help me tomake this clear.  Thaks in advanced.
"
"
	Upwork Agency Account Details
","Jul 16, 2020  01:39:39 AM","
Hello Upwork Community, I hope you are all well. I wanna start Agency Account. But I have faced some problems- 1. My first question is- For Agency member they have to Upwork account or not? If I add someone in my agency outside of Upwork. Is it possible?2. Can I add any monthly payment system/ hourly rate for my agency member though Client pays a higher rate to the agency? Is it possible to see the project budget as the agency member worked with the contract?3. If someone leaves agency then previous work history  & earning amount will show in his profile? 4. I have some running contracts. Can I say to the client for starting their contract by the agency as I have no much time for managing all projects?  Give me solutions in detail if possible.Thanks in Advance. 
"
"
	Agency Invitation
","May 31, 2020  10:01:18 AM","
Hi, I received an invitation to join a known agency. But once I click on Accept, it's just leading to my Upwork homepage. Nothing else happens. This happens with another friend as well. But some of the guys manage to join the Agency
"
"
	Can I pay freelancers in my agency through upwork?
","Jul 14, 2020  09:50:24 AM","
I'm creating an agency and I wanted to know how can I manage payments in my agency, I want to know If I will be able to give each freelancer in my agency his payments through upwork itself?I have read the guide for agency payments but from what I understood, I can only receive the money then I'm responsible for sending each freelancer his money in any way possible.so I was wondering If distributing the payment can be directly done through upwork?
"
"
	suspicious proposal
","Jul 15, 2020  11:41:39 AM","
I clicked on the site indicated for the project and it didn’t open but a suspected virus by my anti virus
 
**Edited for community guidelines**
"
"
	Agency owner name showing in messages while selecting different profile
","Jul 15, 2020  04:21:01 AM","
I am submitting for projects using agency owner profile but selecting my other freelancer profiles associated with the agency for different projects, yet agency owner name is getting displayed in messages - how can we avoid this.
**Edited for Community Guidelines**
"
"
	How to change agency owner
","Jul 15, 2020  04:23:05 AM","
I need to change agency owner - plz advise how that can be done.Thanks. 
"
"
	Why I am not getting any replies from new clients?
","Jul 14, 2020  10:00:06 PM","
Hello,As per my stats, last week I got 1 profile view only and for the last 2 weeks, I am not getting any new PMBs. May I know the exact reason - Why this is happening? and what I can do in my end to overcome this problem?
"
"
	Api Key that I requested on December 23, 2019 21:51 is still disabled
","Jul 14, 2020  12:56:11 PM","
I requested api key on December 23, 2019 21:51, and it's still disabled, without no info why.  I issued another api key today, but not sure how long should I wait, and should I wait at all.  Could anyone please clarify how to get api key for internal usage, because rss isn't enouph for us, since we growing and need to automate staff.  Thanks.



					
						Solved!
					
					Go to Solution.



"
"
	Unable to join agency invitation
","Jul 14, 2020  10:21:57 AM","
Hi, I recieved a few invites from an agency but once I click the link in the email I'm forwarded to Job Feed but nothing else happens. Can anyone help? Thanks!
"
"
	Can't see any message
","Jul 14, 2020  08:29:13 AM","
I am added as an agency of a client. I can't see any message. How can I see the messages of my agency owner account? 
"
"
	QA Freelancer intrested to join Agency
","Jul 14, 2020  10:06:08 AM","
			
				
					
					
						Hi Guys,I'm Sahithi with 5+ years experience in QA Testing. I'm interested to join in any Agency. I noticed that, its only possible to join by agency's Invite.I would like to express my interest to join any Agency as non-exclusive member If anyone is interested please contact me.Thank you,Sahithi.
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Submit proposal button inactive
","Jul 14, 2020  06:48:26 AM","
Hi!When under my agency's account, ""submit a proposal"" button is unactive for all work offers. 
"
"
	Backup Message in a Contract
","Jul 14, 2020  06:12:09 AM","
I need to backup all of the messages from a contract. How can I do that?
"
"
	Agency account
","Jul 2, 2020  09:17:28 AM","
HelloI want to create an account for my agency, sometimes ago I serched for this & there was a free plan for it, but right now it says that I should pay 20$ each month for the account, also I can't find info about how many connects it have in the agaency plus plan, is there any like the freelancer plus plan?Also can someone tell me that for payments withdrawal, can we use an account that is in the name of the agaency owner? I refer to the following statment:       Note: If you are withdrawing directly to your bank account, the beneficiary name on your bank account must match your verified name on Upwork. Exceptions may be made for transgender users and common name changes, i.e. Robert to Bob. If your payment method was flagged for a name mismatch, please contact support to resolve the issue or add a new payment method.
"
"
	How to use agency connects?
","Mar 10, 2020  03:25:33 AM","
Hello. How many connects does agency have and how to use them? Every time when I submit proposal my freelancer account connect are charged. But I want to spend Agency's connects not Freelancer's
"
"
	JSS Score is decresed and it's not increasing even after positive reviews on my profile
","Jul 13, 2020  12:52:47 AM","
Hey,My profile JSS Score has been dropped from 89% to 85% without any negative reviews on my profile. I have all 5star raiting on my profile and i do regular projects on upwork.This is so horrible, we do a lot of hardwork to treat client at best providing the best services still upwork alorithm doesn't function in a proper way.I had no dispute ever on my profile except a contract was end by the client and i refunded to the client even before the project was submitted to him.Can anyone help me out to get my JSS Score back on track ?
"
"
	Re: Payment method for an Agency Members
","Jun 25, 2020  07:39:22 AM","
Hello Nina, how can i do it. when i added my agency member bank account to my upwork account it is howing benificiery name is not correct methods declined. his country is different than my country. could you please advice how could i directly pay him from upwork my account to his bank account. Thank You
"
"
	NO CONFIDENTIALITY FEATURE FOR AGENCY OWNERS
","Jul 12, 2020  08:24:32 AM","
 I have an agency for  a while  and it was running smoothly until recently where I was forced to redirect my plans and business strategy due to this careless feature (I consider it as a design flaw). Upwork reveals the agent's rate and total earnings right after they leave exclusive agency .- I discovered this when I have to release my roster out . For example, inviting  agents as   exclusive  member  allows   you to have the agent's  rates and earnings to not display from the agent's  dashboard as both you and the agent pre agreed to a specified hourly.  This feature works  only when they are still in the agency.Now eveything is dandy until they start to leave or you remove them-rates and total earnings out in the open when it's supposed to be confidential information. In business, building trust with clients and your agents is top priority.   Such is not the case with the above situation. Upwork recognizes this design flaw and after 5 months of raising this ticket, they sent me a message saying they can't solve it as it is too complex to implement.   Request #27848284 Way to go Upwork!  
"
"
	Agency Roster not working
","Jul 12, 2020  08:14:37 AM","
I am not able to change our freelancer's hourly rate as this link is not working https://www.upwork.com/freelancers/agency/roster/#/. Let me know if any oth...
"
"
	How to build a team?
","Jul 12, 2020  05:05:07 AM","
I am trying to build a team for a startup business. I  feel like it's bit difficult to start with. Any way to find the right people to join me for my purpose?  Suggestions would be highly appreciated. 
"
"
	Unable To Send Proposals
","Jul 11, 2020  10:47:49 PM","
			
				
					
					
						Hi,I have registered as a freelancer and then as suggested, I have made a freelancer agency account after paying 20$. I have been alloted no connects and so I am unable to send any proposals. Please help me out with this, so that I can start sending proposals for the enquired jobs.
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Leave an agency
","May 30, 2019  05:02:12 AM","
Hi,I joined an agency now i want to leave, but the message showing ""Can not leave team. You have active contract or proposal with team."" But i have not any active proposal/contract or i cant find it.



					
						Solved!
					
					Go to Solution.



"
"
	Is anyone using Line2 for your VA's to make calls?
","Jul 11, 2020  06:35:14 AM","
I'm trying to decide the best way to have my new VA's make calls in the US. I'm looking at Line2, but it mentions low international rates. Does that mean if they are calling outside the US and Canada they have international rates?  Or does that mean if they are calling FROM outside the US and Canada they have international rates? 
"
"
	Still now i did not get any job
","Jul 10, 2020  10:49:44 AM","
Hi Sir,Still now i did not get any job. Help me. How its work Agency? I will get the work from Agency? Explain me.
"
"
	Agency owner account suspended
","Jul 10, 2020  09:59:12 AM","
I am a freelancer in agency. The agency owner account got suspended, thus all the contracts and financial transactions were disabled too. He tried to contact you with no response through email and skype voice calls, it has been a week for now with no answer or communication to resolve the conflict. Where exactly should he reach you to resolve this conflict ? 
"
"
	Password reset not sending to my email
","Jul 10, 2020  07:49:54 AM","
This is not a ""check your spam folder"" issue - I am not getting any password reset e-mails for the past hour. I had to use a separate account in order to even report this issue. Can someone please help? 
"
"
	How to see my client profile on upwork?
","Jul 9, 2020  10:43:04 AM","
I am a freelancer on Upwork as well as I am working as a client, So how can I see My client profile as others see it? if yes then How can I find it? One more question is how to see feedback given by freelancers to the client?



					
						Solved!
					
					Go to Solution.



"
"
	Unable to create an agency?
","Jul 9, 2020  03:03:06 AM","
HiI get an error on the very first page of trying to create an agency, not sure why? or what is causing this?I get ""An error occurred while saving the data"" when trying to add our agency name.Is this a bug?
"
"
	Agency - Forming a team for a company
","Jul 7, 2020  07:28:15 AM","
Hello,This is related to Request #29089684. Can anybody confirm if we are not allowed to form a team (agency in this case) for a company?  Background: I work for a company that is looking to setup a team in Manila. I created an agency profile and client profile (on behalf of the manager) and proceeded to hire the said agency profile. Upwork Trust & Safety quoted Section 1.4 of the Terms of Service but can't seem to find any information or statements stating that it is not allowed. Thanks,RJ Leveriza 
"
"
	Moving an agency to the US.
","Jul 8, 2020  02:45:00 AM","
Hello Upwork Team! I've just recently opened a company in US. Previously I withdraw funds to Russia. How can I change my agency's jurisdiction and start getting paid in US?
"
"
	I want to add team members as admin, will they have access to previous project conversations?
","Jul 7, 2020  05:46:41 PM","
I am adding a few team members as admin. I want them to be part of a long term client's chat roon but I don't want them to have any access to a particular project's chat. Is this possible?Project A: Add the new members to chat roomProject B: Don't allow those members to access chatOnce Project B is done, everything can be normal again.
"
"
	Some questions about agency
","Jul 7, 2020  08:14:52 AM","
Hi, so i looked through help files here but they seem to be kind of brief with the information.. I had some specific questions.For contracts with clients that are paid to agencies they do incur 20% for the first $500 i was wondering is this taken off the top or to each freelancer? For example funds are released is the 20% taken off then I distribute funds throughout the team? Another question I did not get much information from the help section, we have a few positions we need to fill how do we go about hiring freelancers to join the agency for a specific role... Usually client's post jobs but how do we go about finding freelancers without doing that are we able to contact them? I was just asking as I have not yet seen the agency platform yet.( For the above nevermind I seen another member had a similar question i will need to make a client profile to find freelancers) Also I did not understand the agency benefit of having just exclusive agency members? I know it can be beneficial to the freelancer if there is not enough agency work then can continue to get jobs from their own clients but what impact does this have on the agency (besides not as much time to contribute). 
"
"
	Agency Question
","Jul 6, 2020  06:27:04 PM","
Hello I wanted to ask if there is a timeframe before the agency appears on your profile?  I was invited and I accepted it but it is not showing on my profile? Thank you for reading!
"
"
	How to check my estimated pay out date
","Jul 6, 2020  07:15:34 PM","
i have an agency account and i can't really see the estimated pay out date on my account. how can i check that when i will get paid? 
"
"
	Agency profile
","Jul 6, 2020  09:03:13 PM","
Hi how can i convert personal profile to agency profile. Looking forward to hear from you soonThank You
"
"
	Converting Individual to agency account
","Jul 2, 2020  02:09:27 PM","
my question is also similar but vice versa: i am an individual freelancer with some work experience and positive feedback from client , so my question is when i convert or add agency account too linked to this individual profile, then all my work completed and feedback will be part of the agency account . so when i bid on any project as agency then client can see my individual account work ex too ..please clarify
"
"
	Agency Rising Talent Badge Missing
","Jul 6, 2020  07:37:48 AM","
Hello! My agency should have Rising Talent status. I am top rated, have more than two freelancers (4), and meet all of the other criteria. I never recieved an email regarding it but I did have the rising talent badge for one day and then it disappeared.  None of the common reasons in the help doc for losing rising talent apply to me. No JSS score, no bad feedback, etc. Can someone help me see what happened and get it back please?
"
"
	Bug in Messages
","Jul 6, 2020  05:52:50 AM","
Hello! I am a manager of the agency. When I submit my proposal on behalf of the developer, it usually appears in a Messages like ""-Developer name- sent the proposal..."" Today, I've submitted 2 proposals on behalf of my developer (I see in proposal that he is freelancer and I am business manager for this proposal). But in Messages with clients it appears that I sent it, not my developer. Is it a bug or a new feature? Thanks a lot. Best regards,Alex.
"
"
	certificate of tax residency.
","Jul 6, 2020  01:30:34 AM","
Hello, I’m sales representative from Poland. I need Upwork certificate of tax residency. This document is required by Polish local tax authorities. Could you please provide it?
"
"
	Is it possible for Clients to hire the ENTIRE agency?
","Jun 19, 2020  11:36:23 AM","
			
				
					
					
						Is it possible for clients to hire an entire agency and not just a particular freelancer from the agency?
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Credit Card Limit Issue for Agencies
","Nov 15, 2019  07:37:01 PM","
My scenario:-I'm planning to start an agency here in UpWork. I have a credit card, however the credit limit is only $300 which is set by the bank.-My 5 team members will have a hourly rate of $4 full-time (40 hours a week) which is a total of $800 weekly. Now, the Question:If the total amount of billable hours of my team members ($800) is more than my credit card limit ($300), am I going to be suspended for billing method issue or insufficient fund issue? I asked my bank if they can increase my $300 credit limit but they said since I'm new card holder. They said I have to build my credit score to approve the increase on my credit card limit and that will take a long time and I already have a discussion with a possible client who is willing to work with us in UpWork under my agency. The client already needs to start the project as soon as possible but I have to make sure that I won't face any problem with having insufficient funds as we go along. Please advise
"
"
	Unable to close agency
","Jul 3, 2020  12:46:02 AM","
Hi I am unable to close my agency account. I have no team members, projects or proposals associated with it. Regards 
"
"
	Refund on escrow after upworker ended contract due to unforeseen issues.
","Jul 2, 2020  04:51:30 PM","
So i have a project that an upworker canceled due to unforeseen issues.  He is not wanting the escrow payment but I see now option on my end to retrive my escrow payment.  There is no option for me to end the contract because he did.  And the refund will not work because I actually did not pay im anything.  What can i do?
"
"
	Financial transactions for your company have been limited. Please check your email for additional in
","Jul 2, 2020  04:13:54 AM","
Financial transactions for your company have been limited. Please check your email for additional information or contact customer support.
"
