"
	Why I can not proceed with my payment. It says: We're sorry, but Upwork does not accept Prepaid or G
","Jul 10, 2020  02:55:11 AM","
Why I can not proceed with my payment. It says: We're sorry, but Upwork does not accept Prepaid or Gift Cards. Please try to add a different payment method.But this is my regular card. What happens?
"
"
	How to verify Indian debit card verification amount to dollar
","Jul 9, 2020  11:32:36 PM","
I am new as a client on Upwork.$10 USD is deducted from my INDIAN debit card to verify my account.Now the problem is , in my statement in there is only mentioned amount in indian Rupee not in dollar. Q: How to verify indian debit card verification amount to dollar
"
"
	Milestone activation failed?
","Jul 9, 2020  02:08:30 PM","
Every time I try to activate the next milestone on a current project, I get an error reading ""Milestone activation failed. Please contact customer support.""I was able to activate a milestone on the same project yesterday with no issue...
"
"
	Freelancer Threatened Me
","Jul 7, 2020  09:17:49 AM","
Hi, so I have had my first just terrible experience on Upwork.  I made a post, to hire a client to draw and color some designs for me. I had several submissions with the price that I was paying, included in the ad. Well, then I had a freelancer submit, so, obviously I spoke with them before hiring them. I was completely new to Upwork, so I was a bit confused on how everything worked, like their contract system and such. In the beginning, I made a'mock' contract, which essentially  just outlined everything that I wanted her to do and how much I would be paying for her to do them. As it is against ToS, I did not ask for her signature, on the contract. I read that the only way to go around paying on Upwork is if you pay them a fee and contact them, and that communicatio only had to be on Upwork before a contract was agreed upon. So, I asked them if paying and communication on Upwork was fine, and they said that it was. So, we created a contract. Please keep in mind that she, wholeheartedly, agreed with all of my prices, and when she did ask for a raise, I aske a few questions before giving her the raise that she  wanted. We were supposed to have an ongoing contract where I increased her price every couple of weeks, as my site grew busier. Her work was good, and we agreed on everything beforehand because I knew I wouldn't be able to change artists, in the middle of the project. She was aware of this, as well, as   often told her.  A little ways through the project, I made more  milestones. Now, I always paid her on time because I wanted her to get her money as quickly as possible. But, she never submitted to me the actual works, just pictures. So, I didn't get the png or translucent files that I needed. Apart from that, i thought, hey, I can get it, myself. So, she stopped working and told me that she would like me to end the contract and give her a 5 star review and she would continue working afterwards, on the origina offer. Of course, I was confused and asked her why it mattered since this was long term, and she told me that she was new and it would mean a lot to her if I could do that for her and then we could continue.  She seemed so lovely, thus far, so I didn't think anything of it. I did what she asked and gave her raving marks since I really did like the art. Then I created anew contract, as I said I would do. She didn't respond to me for two days, and when she did respond she said that would only work if I paid her quadruple what we had agreed upon. Mind you, about 33% of the work had been done and paid for. She only asked me, I think, because I told her that I would increase her pay as we moved along and that I needed her for the project. I guess she wanted the price increase immediately and since she thought I needed her, she thought she could get away with it. Obviously, I told her 'no' and that we had a contract that she had wholeheartedly agreed to. She told me that we ended the contract and I had given her raving marks, so unless I agreed to her new price then I would have to find someone else and that would have been caused by my own decision. I even attempted to increase the price, double what we had previously agreed on, but she wanted more because she thought I needed her.  I told her that she didn't deserve the 5 star review that I had given her because that was not a good way to do business. She knew from the beginning that it was a long term job and the price she'd originally been excited about before learning that I could offer more. She told me that I knew nothing about what she did, and that I had become very cheeky and rude before wishing me luck in finding someone else. Obviously, I was frustrated because I'd lost $100+ in art that I could no longer use because it would be unprofessional to have two different artists. So, I posted an ad, found several people who wanted to work for the price I offered, and began a new contract with someone else. I also changed her review to a 1 star review and explained to her why I had done so. She took advantage of my lack of experience with the site, and made me end the contract (she told me 3 times to do so otherwise she would stop working). She was very sneaky. I don't mind offring more when my freelancers ask because I like to keep them happy, but it's the fact that we didn't have a problem until I brought up that I could pay more as time went on that she did this. She was very rude and kept belittling me. So, I was very truthful in my review because I feel that is what upwork is for. Honesty is what keeps the site going. I said that her artwork was really good, but her work ethic wasn't, she could be rude, and that she could be sneaky.  She quickly grew angry and sent me this message.  **Edited for community guidelines** I will upload the files that I have of the 'mock' contract that I sent her, in the beginning, as well as our messages regarding the contract. I never told her to sign the contract nor to work on any place apart from Upwork. It was exactly what I called it, a 'mock' contract, used so that she would know what I wanted to pay for. Neither parties signed the contract, and we made a contract right on the site. Then she told me that I was angry which was unjustified and unnecessary and that I should return her back to the grade that she had, originally. I, immediately told her 'no' due to the fact that she had just threatened, for something that didn't even break the rules, which I'm sure is against Upwork's TOS, and because her work was now worthless to me. I didn't even ask for a refund and instead just hired someone else. I didn't report her or anything, and when I was speaking with her earlier, she did nothing but belittle me and tell me that I had no idea what I was talking about, regardless of the fact that I got 60+ entries on the job where my price was clearly stated and had been hiring artists for years.  She has tried twice now to threaten me because of the 'mock' contract that I sent in the beginning, but as you can see from the screenshots, I told her to look over it, see if everything was okay, and then made a contract on the site. She was never asked to sign  this contract nor do any work off site. We haven't even had any correspondance off the site. She is trying to use anything to attempt me to change her feedback back even though she knows that she doesn't deserve it.   She was very rude and aggressive towards me, so what should I do now to make her leave me alone? I feel that she will continue to threaten and message me until I change her feedback, but she does not deserve it. Is there a way that I can block her? Reused old Thread, ignore past answers, I'd like new ones. 
"
"
	Charge failed
","Jul 9, 2020  10:30:17 AM","
Hello, world! I've hired 2 freelancers and ran out of balance on my MasterCard. Refilled it immediately in order to proceed, but nevertheless I can't hire anybody getting the ""Charge failed"" message all the time. What am I doing wrong?.. (
"
"
	How to post a paid test project?
","Jul 8, 2020  09:22:55 AM","
Hi there! I'm new to upwork, and I'm hoping to hire a few freelancers for a data gathering task. I read online that it's possible to do a PAID test project, where I can select a shortlist of freelancers to complete a brief version of the task that I'd like the to eventually complete. Of course, I plan on paying them for completing this test project. The issue I'm running into now is how to do this, logistically. Do I simply post two jobs (one for the paid test project, from which I would then invite the ones I want to ""hire"" to the other real job)? Or, is there a way to administer a paid test project for the freelancers that have submitted proposals to the job WITHIN that job? How would this work? Thanks so much for the help!



					
						Solved!
					
					Go to Solution.



"
"
	I can't find the way to change from pay-per-hour to fixed
","Jul 9, 2020  05:51:45 AM","
I have posted a job with pay-per-hour option. And while there's nobody hired, I can't change it to a decent fixed price. There's no that option when I edit job.
"
"
	Upwork Plus refund
","Jul 8, 2020  10:07:54 PM","
I would like to get a refund for the Upwork Plus membership charge that I didn't opt into
"
"
	What to do?
","Jul 7, 2020  08:14:35 PM","
I just had my first bad experience at Upwork - You'll see if my history I've used numerous freelancers and been very happy. In this case, I ended up feeling strung along, wasting time and effort with a  gal who's profile demonstrats her talent. However, She was unprofessional, delaying a small project on 3 different occasions; hurt shoulder, thunderstorms, and visitors. She produced work on a mac when I requested word-doc template for making changes, and did not making requested changes. The work she gave was sub-par she didn't make changes requested, and I was unable to , on my end.  I let her know my concerns. Without my consent she ended the contract, and refunded me - and I was unable to provide any feedback to other potential clients. I noticed she has no other negative feedback, which surprised me. Is there another way of letting other clients know if there are clients unhappy with the outcome of a freelancers work, if the freelancer quickly ends the contract and refunds? 
"
"
	Cancel contract as a client
","Jul 8, 2020  05:10:19 AM","
			
				
					
					
						Hi Team,I have hired a freelancer for my project for $130 and I paid $10 for first milestone . Now I wanted to stop my project and nothing has done. Can I cancel the contract and give good feedback to the freelancer?I f I cancel, do I need to pay the full balance?Thanks,RP
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	account showing on hold to freelancer
","Jul 8, 2020  05:49:18 AM","
Hi, I have sent an offer to a freelancer, my payment is already in escrow but the freelancer cant accept the offer because he is getting a message ""Client's account is on a temporary hold"" Please help me out.
"
"
	Need to contact support to verify my credit card but it doesn't give an option to contact support
","Jul 8, 2020  05:58:47 AM","
Need to contact support to verify my credit card but it doesn't give an option to contact support
"
"
	Inviting outside clients
","Aug 26, 2017  09:22:54 AM","
I am new to Upwork, so I am unrated. I obtained a client locally and would like to invite them to engage with me through Upwork. If I do so, will I still be charged the 20%? Or is there a discount if I invite my own clients? If there is a discount, are there any terms or conditions I should know about? Thank you. 
"
"
	Unable to pay due to name difference
","Jul 7, 2020  09:05:24 PM","
			
				
					
					
						 
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Unable to add PayPal as a billing method
","Mar 12, 2019  01:48:34 AM","
I just joined Upwork and have been setting up. I am not able to add PayPal as a billing method. I am not able to open a ticket to get support either. What's the problem? I am located in Russia and have a PayPal account. It turns me off a lot that I can't use PayPal here.
"
"
	job reopening
","Jul 7, 2020  01:43:58 PM","
I need to hire a freelancer from an expied job posting, and I dont want to repost the job.
"
"
	Invitation to team doesn't work
","Jul 7, 2020  11:06:02 AM","
I cannot join my company's team here on Upwork, the ""Join the team"" link I receive in my e-mail simply takes me back to my account's dashboard. I have cleared cache, cookies, deleted my account and created again and still it doesn't work. I need help with this.
"
"
	My account got suspended without notification
","Jul 7, 2020  10:41:16 AM","
I checked my email and through the app but there is no explanation I can find. The chat bot does not really help either. Please help, I am registered as a Client and I have an ongoing project, I would not like to delay payments. Thanks in advance.Daniel
"
"
	My friend created a profile and I wan't to hire her but Invite button on active
","Jul 7, 2020  09:42:46 AM","
Hi,
She set up a profile at: **Edited for community guidelines**
 
But the invite button is not active. She is new to upwork and created the profile last week. 
 
I have work for her now and the project is getting delayed. What can we do?



					
						Solved!
					
					Go to Solution.



"
"
	Freelancer logged our conversation as work
","Jul 7, 2020  07:06:58 AM","
So my freelancer asked a couple of questions related to the work which I answered and it was logged as work, is this correct?
"
"
	""You have already posted this draft job.""  - Cannot upload new job
","Apr 28, 2020  10:55:14 PM","
I'm not able to upload a new job due to a technical error with the app. There is an error at the top of the screen (browser and mobile app) ""You have already posted this draft job."" 
"
"
	Freelancer who is a liar
","Jul 7, 2020  03:17:01 AM","
I had a freelancer to for me a small job. he had the files , he then proposed price and delivery date. He was unable to deliver . since he knows i am in a hurry he started taking advantage of the issue and saying that he didnt know it will take that much time blablbala so he wanted to change the price and the delivery date without any reason. i rejected but at the end i had no option but to accept only one day delay instead of 2. 
he then declined to do the job , i incurred lossed due to this irresponsible person. Anyway then i stopped the contract and raised a dispute. 
then in the dicpute he lied and said that i did changes. which is absolutely not true.
 
1. If i dont get back my full money 
or 
2. If you do not cancel the upwork membership of this freelancer who is lying and who makes the community of upwork not safe
 
**Edited for Community Guidelines** 
"
"
	I can't use messages
","Jul 7, 2020  02:50:21 AM","
			
				
					
					
						 
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	デビットカードがつかえません
","Jul 7, 2020  04:34:54 AM","
The payment cannot be completed because my cash card/paypal does not work.Is there a way?
"
"
	Email Changed Now Can't Access Account
","Jul 7, 2020  02:32:36 AM","
I changed email for my business, but forgot to change my login details for Upwork.  I now can't access my account, and can't find any way of contacting customer service to resolve the issue.  Any suggestions? Many thanks
"
"
	Name on a received invoice?
","Jun 30, 2015  04:53:53 AM","
I have a quick question on the invoices you receive from Upwork. As a client, when receiving an invoice from Upwork whose name and address is shown on that invoice? Is it Upwork itself or is it the name and address of the freelancer that was hired by you? So who are you paying according to the invoice, Upwork or the freelancer?
"
"
	I cannot pay 2nd time with my declined paypal account
","Jul 6, 2020  12:01:23 PM","
Payment was declined because I didn't have enough funds in my paypal accountbut now i have enough balance but i can't use paypal payment optionpaypal is the only way I can pay youplease help with this and open this process
"
"
	Horrible customer support-waste of time
","Jul 6, 2020  11:57:51 AM","
It autmatically created my account as a freelancer, forced me to go through the filling the profile giving me no option to exit or go back, i just want to hire someone, wasted so much time trying to find support, some article about settings and switch shows up and asks me if it's helpful, well no it is not, where is the No button, No your articles are not helpful, I see no settings option. Massive waste of time.
"
"
	Refund  Money
","Jul 6, 2020  10:22:49 AM","
I am from Sri LankaI did cancel a contract because the freelancer didn't accept it.  I funded $10 with the contract, paid by my credit card. Can I know how long it will take to credit to my credit card? 
"
"
	I want to change my email address
","Jul 6, 2020  10:26:32 AM","
I and my Husband has 2 Upwork accounts. we want to delete my husband's account and continue my Upwork account under my husband's email address.  but under my husband's email already have a separate account.  How can we fix this? 
"
"
	Upwork Should Create a Search Option for Private Messages? Post here if you agree!
","Feb 23, 2016  04:23:11 PM","
Hello,Hopefully there are others in the same boat as myself, and can help bring this suggestion to Upwork Developer's eyes.There is currently no way to search private messages for: specific keywords or files. I use Upwork as my primary method of hiring freelancers, this means lots of Private Messages and files being sent back and forth. I've been on this website for atleast 2 years no, so I do have quite a few Private Messages, and by a few I'm talking well over a hundred.Although Upwork is used to find/hire  Clients/Freelancers, Upwork should also allow past discussions and files to be easily accessable, instead of the current ""click and browse"" methodI mean if I'm looking for a conversation that I had with one of my programmers several months ago... having to manually browse takes incredible amounts of time. The same applies for when I'm looking for an old file. I'm surprised that this issue still exists and hasn't been brought to up yet. So I posted it here in hopes of getting some type of resolution.Please Post/Bump if you agree! Also let me know if I should be posting this in a different section of the Forums. Thanks AllRaj
"
"
	I can't post a job
","Apr 20, 2020  06:41:43 AM","
I can't post a job offer on Upwork as a client. Have been on Upwork for many years and it never happened before. My colleague is having the same issue. PS I checked permissions already, I have full permissions, nothing changed there.



					
						Solved!
					
					Go to Solution.



"
"
	Billing in local currency
","Mar 13, 2017  02:59:54 AM","
			
				
					
					
						Is it possible to download a statement of payments made to freelancers in my local currency, Australian dollars?
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Freelancers submitting art from Shutterstock / Adobe Stock as their original work, what can I do?
","Jul 5, 2020  05:42:39 PM","
I posted a project for original artwork for various prompts.  Two of the freelancers I hired had the same ten prompts, and two of the images they submitted were the same as each other, which caught my attention and led me to do reverse image searches, which led to me finding the images on Shutterstock and Adobe Stock, along with some other ones they submitted.  The first freelancer I had already paid 3 weeks ago, the other I haven't yet paid. I called Upwork and got a response that they aren't able to discuss plagiarized artwork with anyone but the rights holder of the art, which, I can understand, but I think misses the point of my concern.  It seems unlikely to me that easily verified plagiarized works would go unpunished, but I also might be naive - are freelancers generally able to submit stolen work as their own? Did I get a poor customer service rep? I know I shouldn't have accepted the work from the first freelancer without doing more verification, but the freelancer had a lot of completed jobs and a high success rate, and I'm fine eating what I paid, but I really hope that there's some way to prevent someone I can prove stole work from being able to con future clients.
"
"
	Payment in five day security protection and closed the contract
","Jul 5, 2020  09:25:36 PM","
Hi,My payment was approved by the client and it was in a five-day security period. After asking the client if any further work is required,  I closed the contract as there were no other active milestones. Will it has any effect on the payment? It was the second day of payment protection.



					
						Solved!
					
					Go to Solution.



"
"
	Unable to join a team
","Dec 20, 2018  01:47:45 AM","
I have created an account and have been sent an invite to join a team, but when I click on the 'Get Started' button it just opens up my Upwork job postings page. There is nothing about the company which I have been invited to work for, and I'm just wondering what I need to do to be able to accept the invitation. 
"
"
	Can't verify my payment method!
","Jul 5, 2020  06:41:31 PM","
Can't verify the payment method! The deposit has been taken from my bank account but I can't input it. Please let me know what to do.
"
"
	taxes for 2019
","Jul 5, 2020  11:01:35 AM","
Where can i find reports of what i paid upwork for 2019 for taxes 
"
"
	How to have Filipino Virtual Assistant make international calls on my behalf?
","Jun 9, 2015  08:09:20 PM","
Hello--I have been trying to figure out a solution to this, and I am sure it is fairly common. Maybe so common it is supposed to be common sense... but I will admit, I don't know how this is arranged. I am from USA, I have hired a virtual assistant from the Philippines. I would like for her to make calls for me in the USA. How do people arrange for this to happen? It seems one option would be to set up a skype account, and then load it, but I don't want to give her my credit card to do this.  I call her cheaply using google voice, but the call quality is often poor.  What do other people do?
"
"
	Need Upwork VAT ID
","Jul 5, 2020  02:48:25 AM","
 We have observed the Invoice issued by Upwork is not have VAT ID, we need the same for our acocunting purpose.  Request you to share the VAT ID or Update the Invoices with VAT Id visible in the Invoices Issued to us.
"
"
	Recover My account
","Jul 5, 2020  12:21:29 AM","
Hi there,my friend is not able to log in into his account, He forgot his Password and Security question. when he tried to login via code, he didn't receive any mail from Upwork. For getting forgot password they asked the security question but he didn't remember, So he tried to forget the security question but at that time he didn't receive any mail from Upwork.  Please Help. Thank you



					
						Solved!
					
					Go to Solution.



"
"
	There is a problem with your account. Please contact Upwork Support.
","Apr 9, 2020  04:24:06 AM","
I want to hire someone but getting this error. I have a linked verified credit card.Please help. Thank you.
"
"
	Unable to use upwork freelancer and upwork client android mobile application in same device
","Jul 4, 2020  10:40:42 PM","
			
				
					
					
						I have upwork freelancer and upwork client both the applications installed in my android device but I can not able to use both at same time because if I login to freelancer then it will automatically login to client app using my freelancer account and not able to access my client account, for your information both account have different emails my accounts are not same. And same with happen with freelancer app if I first login to client account then freelancer app automatically login using that account.See attached screenshot, when I open client application.I have tried deleting cache and delete all data also but it is automatically login.
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Why is that the new job posts that I just created wont allow me to invite freelancers?
","Jul 4, 2020  09:45:20 PM","
Why is that the new job posts that I just created wont allow me to invite freelancers? I thought each job post have 15 invite limit.
"
"
	refund
","Nov 5, 2019  12:55:39 PM","
hi so i had a contract and sadly the editor couldnt make it happen so i requested a refund and he approved it. does this mean i get my money back. if so how long does it take to pop up in my bank
"
"
	Upworks contracts
","Jul 3, 2020  11:04:01 PM","
Hello, Im new to upworks. Where do I find the contracts? I would like to compare to what I have so I can hire.
"
"
	Cancel the job
","Jul 3, 2020  09:38:09 PM","
My freelancer doesn't reply. What to do ?
"
"
	Augmented reality Software
","Jul 3, 2020  08:01:36 PM","
			
				
					
					
						Hello Dears,i need to develop a kind of softwate like Filters of Snapchat.Any idea how long it takes to make this software?And what type of hardware does it needs to be put on a stand screen?
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	solving  ""It is not safe to download this file ...""
","Jul 3, 2020  03:14:44 AM","
How to download the freelancer a ZIP file with artifacts from the project? Currently the upwork.com's system says ""It is not safe to download this file ...""
"
"
	Disputes
","Jul 3, 2020  08:38:20 AM","
			
				
					
					
						What happens if the freelancer doesn’t respond to the dispute?
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Freelancer has all 5 star reviews, but low JSS?
","Jul 3, 2020  01:27:12 PM","
I am seeing freelancers with apparently good reviews, at least from what is visible to the client. Yet a JSS of <70%. I am confused about what this means. Can anyone help me understand it?
"
"
	Reviewing Creative Portfolios
","Jul 2, 2020  09:51:11 AM","
Is it possible to review Illustrator portfolios on upwork without posting an actual job search? I'm trying to find talent for a colleague that already has a job posted and simply want to see portfolios to recommend.  thanks. 
"
"
	My account suspended for no reason
","Jul 3, 2020  06:59:39 AM","
Hi,  Please help me, my account is on hold?
"
"
	I can not find a way to connect paypal as a billing method.
","Jul 2, 2020  07:28:55 AM","
I am newbie from Romania. I can not find a way to connect paypal as a billing method. There is only card option. Can you help me to connect my paypal?
"
"
	PayPal Payment Not Working
","Jul 2, 2020  08:09:16 AM","
			
				
					
					
						I have been trying for days now to pay a free lancer through PayPal and all my other forms of payments. It’s still not working. I have a debt now through upwork and it’s still saying payment failed.
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	change offer didnt got the charged money back
","Jul 2, 2020  05:33:15 AM","
I made an offer to a freelancer and changed it after i got charged do i get the refund immediately or does it take some time didnt get any information about my old charged offer
"
"
	Job randomly seems to have been deleted!?
","Jul 2, 2020  12:17:03 AM","
Hi all,hoping someone can please help.I'm new to Upwork and posted a very stock standard job request for a marketing professional.Everything seemed to go fine, posted the job, was aksed to consider paying and upgrading the job request so it would be highlighted which I did, then some Upwork consultant popped up to welcome me and ask if they could help. I replied and said I'm a newbie, thanks for reaching out, but I'm ok.I then switch to another screen for 5-10mins, come back to Upwork, I'm logged out, and now my job seems to have been deleted as it doesn't show in 'my jobs' or 'all job posts'!!I took so much time writing the job, and then paying extra, and now it's gone!!I have no messages from upwork, no emails, no nothing, and of course it now seems impossible to contact them.Can anyone please advise what can be going on and how to contact Upwork to sort this out URGENTLY. thanks in addvance!  :-)
"
"
	Registration From Sudan
","Jul 1, 2020  02:50:03 PM","
I cannot register from Sudan even though it is not listed in Eligibility to Join and Use Upwork list.so I need solution
"
"
	problem with security password and email
","Jul 2, 2020  02:03:03 AM","
I have forgot my security password  I have tried to reset BUT I don't receive any email to my registered email account ???
"
"
	Where can I see how much I've spent and my rating? Was that removed?
","Jan 10, 2020  09:17:33 PM","
I haven't been able to see how much I've spent on upwork or where my rating is after clicking on all the links. Older answers to this are outdated and I'm not sure if upwork even shows this info anymore.
"
"
	Refund from Upwork
","Apr 29, 2020  12:48:59 AM","
Hi, I had one refund in my client account of $15 from upwork on 23rd of april, but I have not recieved it yet. Can anyone please check the issue?
"
"
	Freelancer scammer - Attention to all agencies and clients looking to hire **
","Jun 30, 2020  07:42:13 PM","
Jus thad a bad experience with this freelancer:
 
**Edited for Community Guidelines**

 
Who did not finish my project and lured me into closing the contrct telling me it was helping his upwork score.
**Edited for Community Guidelines**
 
Took my last $200 and never replied to my messages again.
 
here the last messages where he kept saying he was working on my project to finish it.
 
**Edited for Community Guidelines**
This person should be banned from upwork for clients safaety.
This is unccaceptable!!! 
 
I want my partial refund for the work that was never finished as well. 
 
 
 
 

"
"
	Refund for services
","Jul 1, 2020  02:08:53 PM","
**Edited for community guidelines**    address was accessible for Celeb, Fan and agency data input. We no longer have access after providing **Edited for community guidelines**   two app. submits and could not get our app. approved by Apple Inc. for iphone use.  We just want access to the database we paid **Edited for community guidelines** and Upwork to have completed. 
We provided **Edited for community guidelines** with WireFrames of the app. and upon agreement that **Edited for community guidelines** could complete the mobile app. for android and iphone. Google Play approved the app. but Apple rejected the app. twice stating poor developer work with too many bugs.
How do we get our wireframes back and access to the mobile app. we paid for. I have rquested this via Upwork customer support a few times but the freelancer knows how to use the Upwork platform and give the client the run around...Im still running around tyring to get 10k plus spent on an app. we can no longer access or even know where it is hosted. The agreement stated that it would be host by and or on AWS a selling point that **Edited for community guidelines** advertised.   
Someone Please help!
Sincerely, 
Edwin Scott
"
"
	Unable to make Payments or Access Customer Support
","Jul 1, 2020  12:49:20 PM","
Hi there, I need urgent help. I am trying to hire a freelancer to get my new logo done but when I try to make any type of payments Upwork won't accept a single card. I have tried with Debit and Credit and they both have the needed funds. I have gone through the process in which Upwork charges the card to confirm its working. I also tried to enter the customer support but every single time I try to access the help related to billings the whole system quits. I have checked if this is just my browser or computer but everything is working, only Upwork keeps on bugging out. Please help.
"
"
	Working with an agency but now they have asked to close job and then re post job?
","Jul 1, 2020  08:05:38 AM","
This is what I was asked to do. ""Can you please close down the existing project and post a new job for it. Share the link and i will make a new offer keeping all the terms same. Then you can again hire me.""This seems strange to me and do not understand
"
"
	What is the currency default
","Jul 10, 2017  09:12:53 PM","
when I post a job in Australia what currency is used as default if I have a budget of $300 is that $300 aud or us ?
"
"
	Withdraw from upwork to my paiment method
","Jul 1, 2020  04:14:30 AM","
Hi all, Can someone help me withdraw $400 from my escrow to my payment method? the GET PAIID link is not available in SETTINGS!!!!
"
"
	Decline
","Jun 30, 2020  11:07:39 PM","
Hi  I have sent out 6 invitations and get the screen hire or decline.Does this mean that the freelancer has declined my offer?
"
"
	Need To Contact Upwork Support
","Jun 30, 2020  09:36:44 AM","
I have a situation that I cannot post publically to the upwork community portal, yet I do not see anywhere to submit a ticket. Need someone from Upwork support to contact me please.
"
"
	I need to talk to a human/moderator privately please.
","Jun 22, 2020  05:15:20 AM","
Can a moderator please contact me. Thanks.
"
"
	Over payment to freelancer
","Jun 30, 2020  01:56:23 AM","
HelloUpwork charged me $45 when I actually paid the client the actual amount via bonus payment. I have spoken to the freelancer and has no problem I get refunded. Intially we agreed on $30 but I think mistake from my side I used the $25 / hr of which I was supposed to choose the one time project fee. So I paid the $30 of which he did a good job but upwork deducted extra $45.  How do I request the $45 refund? RegardsSharon
"
"
	Need to contact support to verify my credit card but it doesn't give an option to contact support
","Jun 30, 2020  02:27:33 AM","
I am locked out of verifying my card as I had 3 failed attempts. I am unable to contact support because there is no support number nor is there an option to have a support contact you. How can I verify my card without contacting support once I am locked out because it doesn't seem like support wants to be contacted for this issue?
"
"
	Fraud
","Jun 29, 2020  04:13:35 PM","
Someone hacked into my account, hired someone, and then my credit card was charged. Why is it so difficult to report this? I have not found a working link for fraud on the upwork website. Please advise.
"
"
	u have charged me 10 Euro without a reason . can you refund it back ?
","Jun 29, 2020  02:21:22 PM","
u have charged me 10 Euro without a reason . can you refund it back ?
"
"
	Tax withhold
","Jun 29, 2020  10:32:10 AM","
I would like to hire a US attorney, but I have some doubts about tax withhold. I'm Mexican resident, does the price listed already include taxes that has to be withheld by upwork? Best regards
"
"
	Financial Transaction Limited without any notice
","Jun 29, 2020  01:15:13 AM","
Nice to meet you.I'm going to ask you why my financial transaction has been limited without any email from support team. Actually, I joined this platform this year and I'm fresh member here.I paid for all the past freelancers and ended contracts according to the TOS.I hope you can help me to continue work again. Thank you.Lilian De Oliveira 
"
"
	How to withdraw  money from account?
","Jun 29, 2020  07:51:34 AM","
			
				
					
					
						I ended project days ago and got the money in escrow refunded. But the money is in account and I want to get it back to my PayPal account connected to the account. How can I withdraw the money?
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Paying outside of Upwork
","Jun 29, 2020  05:22:57 AM","
Hi there, Just wanted some advice as I am new to Upwork. If I find a freelancer via Upwork and they are suited to the project in hand, could I potentially pay them outside of Upwork over a period of time if they were happy with this?



					
						Solved!
					
					Go to Solution.



"
"
	No access to old email address
","Jun 29, 2020  05:58:46 AM","
Hello there! I lost access to my previous email address, which had my upwork account linked to it. Is it possible to merge the new one with the old one, so that I can view previous projects and conversations? Thank you!
"
"
	Double Charged
","Jun 28, 2020  07:49:24 PM","
I joined upwork June 18 and on that 1st day I attempted to create an $18.00 milestone a freelancer had requested from me. In the course of arranging payment, the 1st payment method I provided wasn't accepted so I provided a 2nd payment method. Unfortunately for me, after the upwork site finally approved the charge, it actually charged me TWICE (for two $18.00 milestones).  What's especially frustrating is the fact I never received any usable software code from the freelancer.  Being 'double charged' and getting nothing in return is really annoying.  Do I have any recourse or must I just write this off as an experience in getting cheated by upwork the 1st day I joined?
"
"
	Logo designing
","Aug 10, 2018  03:49:46 AM","
Hello All, Please help me understand, how do I know whether a logo designed by an upwork freelancer doesn’t have copyright issues with other firms. I’am not sure how valid my question is however I’am afraid about getting a logo design copied by a graphic designer for reference from other existing logos of another registered firm.Please explain/advise. Many thanks for the guidance,Pravin



					
						Solved!
					
					Go to Solution.



"
"
	Fullstack Developer - Den Haag, Netherlands
","Jun 26, 2020  01:48:30 AM","
Hi All I would like to know the daily rate of Fullstack Devloper for a 3-6 months contract role with the below specification in Netherlands location.  Can some one help on this?  * Fullstack* JavaScript* Jquery* Angular* Nodejs
"
"
	Can't Post a Job
","Jun 27, 2020  04:29:42 PM","
I keep getting ""you have already posted this draft job"".
"
"
	Freelancers response time
","Jun 26, 2020  01:25:44 PM","
			
				
					
					
						How long should it take for freelancer to respond?
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Not happy with freelancer job & got misled by switching to hourly rate
","Jun 23, 2020  10:18:41 AM","
I agreed $100 with a freelancer. He asked to move the job to hourly rate because he wanted to improve his stats. Now I am not happy at all with the job he is doing and he is even going outside of the agreed budget without informing me.
 
Now Upwork is asking me to pay $28 already, but why should I pay if I am not satisfied with the work and think I got misled by this person?!
 
**Edited for community guidelines**
"
"
	verifying my card
","Jun 27, 2020  12:03:25 PM","
I want to verify my card I try to attempt many time but I couldn't. So how can I verify my card?Thank you.
"
"
	Freelancer chatting while 'Away'
","Jun 26, 2020  02:41:39 AM","
Greetings folks, I'm just curious: I was discussing with a freelancer to assign a contract and he could chat while being shown as 'Away' (Yellow icon on the profile picture). Was it a bug or a trick? 🤔



					
						Solved!
					
					Go to Solution.



"
